Spec_ID,pu id,Type,Status,,,,,,,,,,,,,,,,,,,
122,444,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,444,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,444,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,444,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,444,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,444,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,444,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,444,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,444,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,445,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,445,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,445,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,445,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,445,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,445,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,445,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,445,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,445,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,445,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,448,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
109,448,Athene cunicularia,G4/S2,,,,,,,,,,,,,,,,,,,
122,448,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,448,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,448,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,448,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,448,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,448,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
804,448,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
802,448,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
301,449,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
141,450,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,450,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,450,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,450,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,450,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,450,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,450,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,450,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,450,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,450,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,451,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,451,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,451,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,451,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,451,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,451,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,451,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,451,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,451,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,451,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,452,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,452,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,452,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,452,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,452,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,452,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,452,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,452,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,452,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,452,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,453,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,453,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,453,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,453,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,453,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,453,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,453,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,453,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,453,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,453,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,454,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,454,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,454,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,454,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,454,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,454,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,454,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,454,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,454,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,454,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,455,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,455,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,455,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,455,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,455,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,455,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,455,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,455,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,455,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,455,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,456,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,456,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,456,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,456,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,456,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,456,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,456,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,456,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,456,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,456,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,457,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,457,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,457,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,457,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,457,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,457,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,457,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,457,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,457,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,457,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,458,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,458,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,458,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,458,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,458,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,458,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,458,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,458,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,458,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,458,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
806,460,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,460,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
301,460,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
301,461,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
815,461,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,461,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
807,461,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
147,462,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
128,462,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,462,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,462,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,462,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
815,462,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
807,462,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
802,462,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
147,463,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
128,463,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,463,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,463,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,463,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
815,463,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
807,463,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
802,463,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
147,464,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
128,464,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,464,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,464,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,464,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
128,465,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
804,465,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
802,465,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
147,485,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
128,485,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
804,485,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
802,485,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
141,491,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,491,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,491,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,491,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,491,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,491,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,491,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,491,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,491,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,491,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
147,492,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
128,492,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,492,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,492,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,492,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,493,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
810,493,Antrozous pallidus,G5/S3,,,,,,,,,,,,,,,,,,,
122,493,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,493,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,493,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,493,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,493,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,493,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
804,493,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
802,493,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
810,494,Antrozous pallidus,G5/S3,,,,,,,,,,,,,,,,,,,
136,494,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
141,518,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,518,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,518,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,518,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,518,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,518,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,518,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,518,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,518,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,518,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,519,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,519,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,519,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,519,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,519,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,519,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,519,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,519,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,519,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,519,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
806,520,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,520,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
301,520,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
141,524,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,524,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,524,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,524,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,524,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,524,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,524,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,524,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,524,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,524,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
806,525,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,525,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
301,525,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
503,526,Actinemys marmorata,G3G4T2T3Q/S2,,,,,,,,,,,,,,,,,,,
101,526,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
141,527,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,527,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,527,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,527,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,527,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,527,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,527,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,527,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,527,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,527,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
806,528,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,528,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
301,528,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
141,529,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,529,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,529,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,529,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,529,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,529,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,529,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,529,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,529,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,529,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,530,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,530,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,530,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,530,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,530,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,530,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,530,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,530,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,530,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,530,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,531,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,531,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,531,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,531,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,531,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,531,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,531,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,531,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,531,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,531,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,532,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,532,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,532,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,532,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,532,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,532,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,532,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,532,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,532,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,532,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,533,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,533,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,533,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,533,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,533,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,533,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,533,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,533,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,533,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,533,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,534,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,534,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,534,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,534,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,534,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,534,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,534,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,534,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,534,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,534,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,535,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,535,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,535,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,535,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,535,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,535,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,535,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,535,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,535,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,535,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,536,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,536,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,536,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,536,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,536,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,536,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,536,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,536,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,536,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,536,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,537,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
503,537,Actinemys marmorata,G3G4T2T3Q/S2,,,,,,,,,,,,,,,,,,,
122,537,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,537,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,537,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,537,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,537,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,537,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
804,537,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
301,537,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
806,539,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,539,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
806,541,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,541,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
301,542,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
503,544,Actinemys marmorata,G3G4T2T3Q/S2,,,,,,,,,,,,,,,,,,,
301,544,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
806,544,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,544,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,546,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,546,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,546,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,546,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,546,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,546,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,546,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,546,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,546,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,546,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,547,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,547,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
133,547,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,547,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,547,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,547,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,547,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,547,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,547,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
138,547,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
141,548,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
105,548,Haematopus bachmani,G5/S2,,,,,,,,,,,,,,,,,,,
